name1,name2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,cmt_cnt,issue_cnt,score1,score2,degree1,degree2
dklempner,nicolasnoble,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.959,0.935,115,2472
ctiller,dklempner,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.945,0.959,3377,115
jcanizales,nicolasnoble,0,1,0,0,0.0,0.2,0.0,0.0,6,1,0.907,0.935,796,2472
makdharma,nicolasnoble,4,0,0,0,0.8,0.0,0.0,0.0,6,1,0.987,0.935,414,2472
muxi,nicolasnoble,22,2,2,0,0.49,0.04,0.04,0.0,14,1,0.873,0.935,781,2472
bond-,nicolasnoble,28,1,0,0,0.7,0.03,0.0,0.0,13,1,1.0,0.935,11,2472
24601,nicolasnoble,1,0,1,0,0.2,0.0,0.2,0.0,6,1,0.25,0.935,12,2472
hsaliak,nicolasnoble,0,1,0,0,0.0,0.2,0.0,0.0,6,1,0.892,0.935,553,2472
bond-,jcanizales,1,0,0,1,0.12,0.0,0.0,0.12,9,1,1.0,0.907,11,796
24601,jcanizales,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.25,0.907,12,796
hsaliak,jcanizales,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.892,0.907,553,796
jcanizales,makdharma,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.907,0.987,796,414
bond-,makdharma,7,0,0,0,0.88,0.0,0.0,0.0,9,1,1.0,0.987,11,414
24601,makdharma,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.25,0.987,12,414
hsaliak,makdharma,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.892,0.987,553,414
nicolasnoble,xinqianli,1,0,1,0,0.2,0.0,0.2,0.0,6,1,0.935,0.25,2472,13
jcanizales,xinqianli,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.907,0.25,796,13
makdharma,xinqianli,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.987,0.25,414,13
muxi,xinqianli,2,2,2,0,0.22,0.22,0.22,0.0,10,1,0.873,0.25,781,13
wilhuff,xinqianli,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,0.25,24,13
bond-,xinqianli,0,1,0,0,0.0,0.12,0.0,0.0,9,1,1.0,0.25,11,13
24601,xinqianli,1,0,1,0,1.0,0.0,1.0,0.0,2,1,0.25,0.25,12,13
hsaliak,xinqianli,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.892,0.25,553,13
jcanizales,muxi,2,2,0,2,0.22,0.22,0.0,0.22,10,1,0.907,0.873,796,781
makdharma,muxi,5,0,0,0,0.56,0.0,0.0,0.0,10,1,0.987,0.873,414,781
bond-,muxi,37,2,0,2,0.51,0.03,0.0,0.03,17,1,1.0,0.873,11,781
24601,muxi,2,2,2,0,0.22,0.22,0.22,0.0,10,1,0.25,0.873,12,781
hsaliak,muxi,2,2,0,2,0.22,0.22,0.0,0.22,10,1,0.892,0.873,553,781
nicolasnoble,wilhuff,12,0,0,0,0.8,0.0,0.0,0.0,8,1,0.935,1.0,2472,24
jcanizales,wilhuff,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.907,1.0,796,24
makdharma,wilhuff,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.987,1.0,414,24
muxi,wilhuff,15,0,0,0,0.56,0.0,0.0,0.0,12,1,0.873,1.0,781,24
bond-,wilhuff,21,0,0,0,0.88,0.0,0.0,0.0,11,1,1.0,1.0,11,24
24601,wilhuff,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.25,1.0,12,24
hsaliak,wilhuff,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.892,1.0,553,24
24601,bond-,0,1,0,0,0.0,0.12,0.0,0.0,9,1,0.25,1.0,12,11
bond-,hsaliak,1,0,0,1,0.12,0.0,0.0,0.12,9,1,1.0,0.892,11,553
24601,hsaliak,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.25,0.892,12,553
jcanizales,makdharma,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.907,0.987,796,414
jtattermusch,makdharma,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.94,0.987,4490,414
jcanizales,YioMidd,12,0,2,0,0.5,0.0,0.08,0.0,10,1,0.907,0.867,796,19
makdharma,YioMidd,5,0,0,0,0.83,0.0,0.0,0.0,7,1,0.987,0.867,414,19
jtattermusch,YioMidd,5,0,0,0,0.83,0.0,0.0,0.0,7,1,0.94,0.867,4490,19
jcanizales,jtattermusch,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.907,0.94,796,4490
jskeet,jtattermusch,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.855,0.94,146,4490
jtattermusch,murgatroid99,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.94,0.968,4490,2107
jskeet,murgatroid99,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.855,0.968,146,2107
jcanizales,makdharma,9,0,0,0,1.0,0.0,0.0,0.0,6,1,0.907,0.987,796,414
hsaliak,makdharma,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.892,0.987,553,414
hsaliak,jcanizales,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.892,0.907,553,796
jcanizales,tkchin,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.907,0.0,796,7
sibinlutoken,tkchin,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.8,0.0,11,7
muxi,tkchin,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.873,0.0,781,7
jcanizales,sibinlutoken,7,0,0,1,0.58,0.0,0.0,0.08,7,1,0.907,0.8,796,11
muxi,sibinlutoken,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.873,0.8,781,11
jcanizales,muxi,6,0,0,0,0.75,0.0,0.0,0.0,6,1,0.907,0.873,796,781
jskeet,jtattermusch,9,0,0,0,1.0,0.0,0.0,0.0,6,1,0.855,0.94,146,4490
adelez,ctiller,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.928,0.945,416,3377
ctiller,soltanmm-google,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.945,0.945,3377,271
adelez,soltanmm-google,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.928,0.945,416,271
nathanielmanistaatgoogle,soltanmm-google,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.875,0.945,2027,271
ctiller,nathanielmanistaatgoogle,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.945,0.875,3377,2027
adelez,nathanielmanistaatgoogle,2,0,0,1,0.5,0.0,0.0,0.25,4,1,0.928,0.875,416,2027
googlebot,murgatroid99,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.368,0.968,1379,2107
sreecha,thelinuxfoundation,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.853,0.0,775,1233
jerjou,nathanielmanistaatgoogle,6,0,0,0,1.0,0.0,0.0,0.0,5,1,0.75,0.875,8,2027
nathanielmanistaatgoogle,thunderboltsid,8,0,0,0,0.8,0.0,0.0,0.0,7,1,0.875,0.887,2027,65
jerjou,thunderboltsid,12,0,0,0,0.8,0.0,0.0,0.0,8,1,0.75,0.887,8,65
deedubs,samkelleher,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.0,0.0,6,6
nathanielmanistaatgoogle,samkelleher,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.875,0.0,2027,6
rochdev,samkelleher,1,0,0,0,0.25,0.0,0.0,0.0,5,1,1.0,0.0,6,6
kpayson64,samkelleher,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.96,0.0,952,6
JustinBeckwith,samkelleher,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,0.0,6,6
murgatroid99,samkelleher,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.968,0.0,2107,6
deedubs,nathanielmanistaatgoogle,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.0,0.875,6,2027
kpayson64,nathanielmanistaatgoogle,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.96,0.875,952,2027
JustinBeckwith,nathanielmanistaatgoogle,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,0.875,6,2027
murgatroid99,nathanielmanistaatgoogle,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.968,0.875,2107,2027
deedubs,rochdev,2,0,0,0,0.25,0.0,0.0,0.0,6,1,0.0,1.0,6,6
nathanielmanistaatgoogle,rochdev,1,0,0,0,0.25,0.0,0.0,0.0,5,1,0.875,1.0,2027,6
kpayson64,rochdev,2,0,0,0,0.25,0.0,0.0,0.0,6,1,0.96,1.0,952,6
JustinBeckwith,rochdev,1,3,0,0,0.12,0.38,0.0,0.0,6,1,0.5,1.0,6,6
murgatroid99,rochdev,1,0,0,0,0.25,0.0,0.0,0.0,5,1,0.968,1.0,2107,6
deedubs,kpayson64,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.0,0.96,6,952
JustinBeckwith,kpayson64,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.5,0.96,6,952
deedubs,JustinBeckwith,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.0,0.5,6,6
deedubs,murgatroid99,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.0,0.968,6,2107
kpayson64,murgatroid99,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.96,0.968,952,2107
JustinBeckwith,murgatroid99,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,0.968,6,2107
googlebot,jtattermusch,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.368,0.94,1379,4490
googlebot,murgatroid99,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.368,0.968,1379,2107
jtattermusch,murgatroid99,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.94,0.968,4490,2107
annismckenzie,stanley-cheung,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.667,0.854,2,684
ctiller,grpc-kokoro,4,4,4,0,0.5,0.5,0.5,0.0,6,1,0.945,0.487,3377,3106
grpc-kokoro,gwvo,4,0,4,0,0.25,0.0,0.25,0.0,8,1,0.487,0.846,3106,30
ctiller,gwvo,1,1,1,0,0.12,0.12,0.12,0.0,6,1,0.945,0.846,3377,30
grpc-kokoro,yang-g,4,0,4,0,0.5,0.0,0.5,0.0,6,1,0.487,0.908,3106,1236
ctiller,yang-g,1,1,1,0,0.25,0.25,0.25,0.0,4,1,0.945,0.908,3377,1236
gwvo,yang-g,4,0,1,0,0.5,0.0,0.12,0.0,6,1,0.846,0.908,30,1236
nicolasnoble,yang-g,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.935,0.908,2472,1236
grpc-kokoro,nicolasnoble,0,0,0,0,0.0,0.0,0.0,0.0,6,1,0.487,0.935,3106,2472
ctiller,nicolasnoble,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.945,0.935,3377,2472
gwvo,nicolasnoble,6,0,0,0,0.75,0.0,0.0,0.0,6,1,0.846,0.935,30,2472
jerjou,soltanmm,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.75,0.949,8,940
soltanmm,soltanmm-google,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.949,0.945,940,271
jerjou,soltanmm-google,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.75,0.945,8,271
s32x,sdgn,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.0,0.8,13,20
murgatroid99,sdgn,12,0,0,0,0.5,0.0,0.0,0.0,10,1,0.968,0.8,2107,20
juicemia,sdgn,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,0.8,13,20
rmarku,sdgn,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.0,0.8,13,20
boodyvo,sdgn,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.0,0.8,14,20
FTAndy,sdgn,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.0,0.8,13,20
bootstraponline,sdgn,12,0,0,0,1.0,0.0,0.0,0.0,7,1,0.0,0.8,16,20
eltoro,sdgn,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.667,0.8,20,20
dachinat,sdgn,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.0,0.8,13,20
murgatroid99,s32x,3,0,0,0,0.5,0.0,0.0,0.0,7,1,0.968,0.0,2107,13
juicemia,s32x,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0,13,13
rmarku,s32x,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.0,13,13
boodyvo,s32x,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.0,14,13
FTAndy,s32x,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.0,13,13
bootstraponline,s32x,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.0,0.0,16,13
eltoro,s32x,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.667,0.0,20,13
dachinat,s32x,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.0,13,13
juicemia,murgatroid99,3,0,0,3,0.5,0.0,0.0,0.5,7,1,1.0,0.968,13,2107
boodyvo,murgatroid99,3,0,0,0,0.5,0.0,0.0,0.0,7,1,0.0,0.968,14,2107
FTAndy,murgatroid99,3,0,0,0,0.5,0.0,0.0,0.0,7,1,0.0,0.968,13,2107
bootstraponline,murgatroid99,9,0,0,0,0.5,0.0,0.0,0.0,9,1,0.0,0.968,16,2107
eltoro,murgatroid99,3,0,0,0,0.5,0.0,0.0,0.0,7,1,0.667,0.968,20,2107
dachinat,murgatroid99,3,0,0,0,0.5,0.0,0.0,0.0,7,1,0.0,0.968,13,2107
sdgn,wdawson4,4,0,0,0,0.5,0.0,0.0,0.0,6,1,0.8,0.5,20,13
s32x,wdawson4,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.0,0.5,13,13
murgatroid99,wdawson4,3,3,0,0,0.25,0.25,0.0,0.0,8,1,0.968,0.5,2107,13
juicemia,wdawson4,0,1,0,0,0.0,0.5,0.0,0.0,3,1,1.0,0.5,13,13
rmarku,wdawson4,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.0,0.5,13,13
boodyvo,wdawson4,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.0,0.5,14,13
FTAndy,wdawson4,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.0,0.5,13,13
bootstraponline,wdawson4,3,0,0,0,0.5,0.0,0.0,0.0,5,1,0.0,0.5,16,13
troylelandshields,wdawson4,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.0,0.5,13,13
eltoro,wdawson4,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.667,0.5,20,13
trusktr,wdawson4,5,0,1,0,0.5,0.0,0.1,0.0,7,1,0.8,0.5,13,13
dachinat,wdawson4,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.0,0.5,13,13
sdgn,zerbobo,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.8,0.625,20,25
s32x,zerbobo,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.625,13,25
murgatroid99,zerbobo,3,0,0,0,0.5,0.0,0.0,0.0,7,1,0.968,0.625,2107,25
wdawson4,zerbobo,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,0.625,13,25
juicemia,zerbobo,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.625,13,25
rmarku,zerbobo,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.625,13,25
boodyvo,zerbobo,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.625,14,25
FTAndy,zerbobo,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.625,13,25
bootstraponline,zerbobo,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.0,0.625,16,25
troylelandshields,zerbobo,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.625,13,25
eltoro,zerbobo,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.667,0.625,20,25
trusktr,zerbobo,4,0,0,0,0.8,0.0,0.0,0.0,6,1,0.8,0.625,13,25
dachinat,zerbobo,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.625,13,25
boodyvo,juicemia,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0,14,13
FTAndy,juicemia,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0,13,13
bootstraponline,juicemia,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.0,1.0,16,13
eltoro,juicemia,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.667,1.0,20,13
dachinat,juicemia,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0,13,13
murgatroid99,rmarku,3,0,0,0,0.5,0.0,0.0,0.0,7,1,0.968,0.0,2107,13
juicemia,rmarku,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0,13,13
boodyvo,rmarku,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.0,14,13
FTAndy,rmarku,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.0,13,13
bootstraponline,rmarku,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.0,0.0,16,13
eltoro,rmarku,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.667,0.0,20,13
dachinat,rmarku,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.0,13,13
boodyvo,FTAndy,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.0,14,13
bootstraponline,FTAndy,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.0,0.0,16,13
eltoro,FTAndy,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.667,0.0,20,13
dachinat,FTAndy,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.0,13,13
boodyvo,bootstraponline,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.0,0.0,14,16
sdgn,troylelandshields,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.8,0.0,20,13
s32x,troylelandshields,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.0,13,13
murgatroid99,troylelandshields,3,0,0,0,0.5,0.0,0.0,0.0,7,1,0.968,0.0,2107,13
juicemia,troylelandshields,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0,13,13
rmarku,troylelandshields,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.0,13,13
boodyvo,troylelandshields,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.0,14,13
FTAndy,troylelandshields,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.0,13,13
bootstraponline,troylelandshields,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.0,0.0,16,13
eltoro,troylelandshields,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.667,0.0,20,13
dachinat,troylelandshields,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.0,13,13
boodyvo,eltoro,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.667,14,20
bootstraponline,eltoro,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.0,0.667,16,20
dachinat,eltoro,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.667,13,20
sdgn,trusktr,16,0,0,0,0.8,0.0,0.0,0.0,9,1,0.8,0.8,20,13
s32x,trusktr,4,0,0,0,0.8,0.0,0.0,0.0,6,1,0.0,0.8,13,13
murgatroid99,trusktr,12,3,0,0,0.4,0.1,0.0,0.0,11,1,0.968,0.8,2107,13
juicemia,trusktr,0,1,0,0,0.0,0.2,0.0,0.0,6,1,1.0,0.8,13,13
rmarku,trusktr,4,0,0,0,0.8,0.0,0.0,0.0,6,1,0.0,0.8,13,13
boodyvo,trusktr,4,0,0,0,0.8,0.0,0.0,0.0,6,1,0.0,0.8,14,13
FTAndy,trusktr,4,0,0,0,0.8,0.0,0.0,0.0,6,1,0.0,0.8,13,13
bootstraponline,trusktr,12,0,0,0,0.8,0.0,0.0,0.0,8,1,0.0,0.8,16,13
troylelandshields,trusktr,4,0,0,0,0.8,0.0,0.0,0.0,6,1,0.0,0.8,13,13
eltoro,trusktr,4,0,0,0,0.8,0.0,0.0,0.0,6,1,0.667,0.8,20,13
dachinat,trusktr,4,0,0,0,0.8,0.0,0.0,0.0,6,1,0.0,0.8,13,13
boodyvo,dachinat,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.0,14,13
bootstraponline,dachinat,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.0,0.0,16,13
banyudu,googlebot,2,0,2,0,1.0,0.0,1.0,0.0,3,1,0.0,0.368,4,1379
googlebot,grpc-kokoro,8,0,8,0,1.0,0.0,1.0,0.0,6,1,0.368,0.487,1379,3106
banyudu,grpc-kokoro,4,0,4,0,1.0,0.0,1.0,0.0,5,1,0.0,0.487,4,3106
googlebot,stanley-cheung,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.368,0.854,1379,684
grpc-kokoro,stanley-cheung,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.487,0.854,3106,684
banyudu,stanley-cheung,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,0.854,4,684
jtattermusch,stanley-cheung,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.94,0.854,4490,684
googlebot,jtattermusch,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.368,0.94,1379,4490
grpc-kokoro,jtattermusch,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.487,0.94,3106,4490
banyudu,jtattermusch,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,0.94,4,4490
grpc-kokoro,nicolasnoble,0,4,0,0,0.0,1.0,0.0,0.0,5,1,0.487,0.935,3106,2472
jtattermusch,murgatroid99,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.94,0.968,4490,2107
nathanielmanistaatgoogle,soltanmm,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.875,0.949,2027,940
dklempner,yang-g,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.959,0.908,115,1236
ctiller,nicolasnoble,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.945,0.935,3377,2472
ctiller,sreecha,3,3,2,1,0.21,0.21,0.14,0.07,9,1,0.945,0.853,3377,775
jtattermusch,sreecha,1,2,0,1,0.14,0.29,0.0,0.14,8,1,0.94,0.853,4490,775
sreecha,vjpai,6,1,2,0,0.43,0.07,0.14,0.0,9,1,0.853,0.895,775,1870
ctiller,vjpai,1,1,1,0,0.25,0.25,0.25,0.0,4,1,0.945,0.895,3377,1870
jtattermusch,vjpai,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.94,0.895,4490,1870
ctiller,jtattermusch,1,1,0,1,0.5,0.5,0.0,0.5,3,1,0.945,0.94,3377,4490
jtattermusch,manigandham,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.94,0.667,4490,4
jtattermusch,murgatroid99,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.94,0.968,4490,2107
murgatroid99,vjpai,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.968,0.895,2107,1870
jtattermusch,vjpai,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.94,0.895,4490,1870
googlebot,kpayson64,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.368,0.96,1379,952
jtattermusch,kpayson64,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.94,0.96,4490,952
hsaliak,jmdobry,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.892,0.0,553,3
jmdobry,kpayson64,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.0,0.96,3,952
hsaliak,kpayson64,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.892,0.96,553,952
jtattermusch,sreecha,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.94,0.853,4490,775
jtattermusch,vjpai,9,0,0,0,1.0,0.0,0.0,0.0,6,1,0.94,0.895,4490,1870
chenkan0104,nicolasnoble,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.625,0.935,7,2472
jtattermusch,nicolasnoble,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.94,0.935,4490,2472
chenkan0104,jtattermusch,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.625,0.94,7,4490
BenchR267,googlebot,1,0,1,0,0.5,0.0,0.5,0.0,3,1,0.636,0.368,17,1379
googlebot,grpc-kokoro,4,0,4,0,0.5,0.0,0.5,0.0,6,1,0.368,0.487,1379,3106
BenchR267,grpc-kokoro,4,0,4,0,1.0,0.0,1.0,0.0,5,1,0.636,0.487,17,3106
stanley-cheung,vjpai,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.854,0.895,684,1870
stanley-cheung,vjpai,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.854,0.895,684,1870
stanley-cheung,vjpai,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.854,0.895,684,1870
ctiller,nicolasnoble,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.945,0.935,3377,2472
vjpai,yang-g,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.895,0.908,1870,1236
dalebrubaker,grpc-kokoro,5,0,5,0,1.0,0.0,1.0,0.0,6,1,0.5,0.487,11,3106
grpc-kokoro,jtattermusch,5,0,5,0,0.33,0.0,0.33,0.0,8,1,0.487,0.94,3106,4490
dalebrubaker,jtattermusch,1,0,1,0,0.33,0.0,0.33,0.0,4,1,0.5,0.94,11,4490
jtattermusch,yang-g,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.94,0.908,4490,1236
dgquintas,googlebot,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.899,0.368,1753,1379
ctiller,nicolasnoble,5,0,0,0,1.0,0.0,0.0,0.0,6,1,0.945,0.935,3377,2472
dgquintas,nicolasnoble,10,0,0,0,1.0,0.0,0.0,0.0,7,1,0.899,0.935,1753,2472
ctiller,dgquintas,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.945,0.899,3377,1753
googlebot,grpc-kokoro,4,0,4,0,1.0,0.0,1.0,0.0,5,1,0.368,0.487,1379,3106
googlebot,grpc-kokoro,4,0,4,0,0.5,0.0,0.5,0.0,6,1,0.368,0.487,1379,3106
jcanizales,stanley-cheung,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.907,0.854,796,684
craigcitro,stanley-cheung,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.875,0.854,14,684
dgquintas,stanley-cheung,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.899,0.854,1753,684
craigcitro,jcanizales,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.875,0.907,14,796
dgquintas,jcanizales,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.899,0.907,1753,796
stanley-cheung,yang-g,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.854,0.908,684,1236
jcanizales,yang-g,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.907,0.908,796,1236
craigcitro,yang-g,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.875,0.908,14,1236
dgquintas,yang-g,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.899,0.908,1753,1236
craigcitro,dgquintas,0,1,0,0,0.0,0.33,0.0,0.0,4,1,0.875,0.899,14,1753
jtattermusch,vjpai,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.94,0.895,4490,1870
sreecha,vjpai,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.853,0.895,775,1870
jtattermusch,sreecha,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.94,0.853,4490,775
