name,period,issue_num,label
minrk,20120,1438,2
takluyver,20120,1438,2
ksaua,20120,1438,1
ellisonbg,20120,1439,2
minrk,20120,1439,22
joonro,20120,1439,21
takluyver,20120,1440,22
minrk,20120,1440,22
jstenar,20120,1440,2
minrk,20120,1441,02
ellisonbg,20120,1441,0
cschin,20120,1441,02
takluyver,20120,1442,02
yigiter,20120,1442,2
minrk,20120,1442,22
minrk,20120,1443,2
joemilbourn,20120,1443,2
minrk,20130,1443,2
minrk,20120,1444,1
takluyver,20120,1446,0222
minrk,20120,1446,222
ellisonbg,20120,1446,2
fperez,20120,1446,12
takluyver,20120,1447,11
takluyver,20120,1448,1
minrk,20120,1449,01211
takluyver,20120,1449,122
icmurray,20120,1449,201021
fperez,20120,1449,111
Carreau,20120,1449,1
fperez,20120,1451,1
minrk,20120,1452,2
takluyver,20120,1452,201
fperez,20120,1452,2
minrk,20120,1453,2
jankatins,20121,1453,02
minrk,20121,1453,02
fperez,20121,1453,2
kaazoo,20121,1453,2
minrk,20120,1454,2202
kaazoo,20120,1454,021
grisevg,20120,1455,22
takluyver,20120,1455,01
takluyver,20120,1456,222
mwiebe,20120,1456,10
nealmcb,20121,1456,2
takluyver,20121,1456,222
rainwoodman,20121,1456,2
merwok,20140,1456,2
jhallard,20161,1456,2
xtknight,20161,1456,2
EPedrotti,20190,1456,2
fperez,20120,1457,111201
bfroehle,20120,1457,1222
ellisonbg,20120,1458,2
ellisonbg,20120,1459,2
Carreau,20120,1459,0
minrk,20120,1459,2
minrk,20130,1459,2
takluyver,20120,1460,2
Carreau,20120,1460,2
ellisonbg,20120,1460,022
minrk,20120,1460,02
ivanov,20121,1460,2
bfroehle,20121,1460,2
takluyver,20121,1460,2
rgbkrk,20141,1460,0
takluyver,20120,1461,2
takluyver,20120,1462,2
minrk,20120,1462,0
minrk,20120,1463,2
takluyver,20120,1463,0
takluyver,20120,1464,2
cschin,20120,1464,2
ellisonbg,20120,1464,0
fperez,20120,1464,1
cschin,20121,1464,0
ivanov,20120,1465,1
jdh2358,20120,1465,1
minrk,20120,1465,2
ellisonbg,20120,1467,2
jasongrout,20120,1469,1
takluyver,20120,1469,2
minrk,20120,1471,22022222
fperez,20120,1471,0221
minrk,20121,1471,22222
fperez,20121,1471,22222
takluyver,20120,1472,21
rkern,20120,1473,2
takluyver,20120,1474,2
ivanov,20121,1474,2
takluyver,20120,1475,00
ivanov,20120,1475,02
mynameisfiber,20120,1475,2
fperez,20120,1475,1
mynameisfiber,20120,1476,2
takluyver,20120,1476,2
ivanov,20120,1476,2
minrk,20120,1476,2
takluyver,20120,1478,2
ivanov,20120,1478,2
minrk,20120,1480,21
fperez,20120,1480,211
takluyver,20120,1480,22
prabhuramachandran,20120,1481,1
minrk,20120,1481,1
takluyver,20120,1482,1
ahmadia,20120,1482,2
minrk,20120,1482,2
ahmadia,20120,1483,2
takluyver,20120,1483,1
takluyver,20120,1485,11
timmie,20120,1485,2
takluyver,20120,1486,2
timmie,20120,1486,1
takluyver,20120,1487,2
fperez,20120,1487,2
minrk,20120,1488,0
bfroehle,20121,1488,2
Carreau,20161,1488,1
ellisonbg,20120,1490,2220022
minrk,20120,1490,2221002
ivanov,20120,1490,2
fperez,20120,1490,2002
takluyver,20120,1491,22
ellisonbg,20120,1491,2
asmeurer,20121,1491,20
takluyver,20121,1491,0
minrk,20130,1491,2
takluyver,20130,1491,202
asmeurer,20130,1491,00
ellisonbg,20140,1491,2
ellisonbg,20120,1493,220200020
stefanv,20120,1493,22222202
fperez,20120,1493,00222
ctb,20120,1493,001
takluyver,20120,1493,2
ellisonbg,20121,1493,22
takluyver,20120,1494,2
Carreau,20120,1494,212
minrk,20120,1494,22
jeffhsu3,20120,1494,2
minrk,20120,1495,22
rkern,20120,1495,22
minrk,20120,1496,1
takluyver,20120,1497,2022110222
drtimcouper,20120,1497,002111110022
hadmack,20120,1498,2201
Carreau,20120,1498,2102201
fawce,20120,1498,21112
minrk,20120,1499,02
andrewgiessel,20120,1500,2
bfroehle,20120,1500,2
minrk,20120,1500,2
takluyver,20120,1501,2
minrk,20120,1502,2
fperez,20120,1502,1
ellisonbg,20120,1503,0220212
chrodan,20120,1503,022
pynixwang,20120,1503,2
rrrsadowski,20120,1503,22
certik,20120,1503,2
fperez,20120,1503,220201121
mcelrath,20120,1503,0002
minrk,20120,1503,022
minrk,20120,1504,2
minrk,20130,1504,2
takluyver,20120,1505,1
ellisonbg,20120,1506,2
pierre-haessig,20120,1506,0
minrk,20120,1507,2
ellisonbg,20120,1508,1
Carreau,20120,1509,1222222222
fperez,20120,1509,0
ellisonbg,20120,1509,222
takluyver,20120,1511,22
haridas,20120,1511,11
bfroehle,20120,1512,2
ellisonbg,20120,1513,00
fperez,20120,1513,22
ivanov,20121,1513,2
fperez,20121,1513,2
fperez,20120,1515,1
ellisonbg,20120,1515,22202
minrk,20120,1515,222
takluyver,20120,1516,20
aidecoe,20120,1516,211
fperez,20120,1516,2222
minrk,20120,1516,0222
takluyver,20120,1517,11
doerwalter,20120,1517,222
rkern,20120,1517,1
minrk,20120,1518,2
takluyver,20120,1519,2
takluyver,20120,1520,2222
dfarmer,20120,1520,020101
fperez,20120,1520,021
minrk,20120,1520,2222
wesm,20120,1520,02
takluyver,20120,1521,22
minrk,20120,1521,1
epatters,20120,1522,02
fperez,20120,1522,21
wesm,20120,1522,1
minrk,20120,1523,20
fperez,20120,1523,10200
asmeurer,20120,1523,000210
ellisonbg,20120,1523,20
nilqed,20120,1523,2
asmeurer,20121,1523,2
fperez,20120,1524,002
juliantaylor,20120,1524,2
minrk,20120,1524,22
takluyver,20120,1525,12
piti118,20120,1525,11
takluyver,20120,1526,22
fperez,20120,1526,11
minrk,20120,1527,002
fonnesbeck,20120,1527,11
jsalvatier,20130,1527,2
ameerabsalam,20170,1527,2
takluyver,20120,1528,2
takluyver,20120,1529,2
fperez,20120,1529,1
minrk,20130,1530,2
apnewberry,20180,1530,21
takluyver,20180,1530,2
CAM-Gerlach,20180,1530,2
takluyver,20120,1531,1
fperez,20120,1531,121
piti118,20120,1531,22
takluyver,20120,1533,2
anushs,20121,1533,1
thisch,20121,1533,2
jnothman,20130,1533,12
dpsanders,20131,1533,2
jnothman,20140,1533,22
rkern,20120,1534,0
generalov,20120,1534,2
bfroehle,20121,1534,22
astrofrog,20121,1534,22
minrk,20120,1535,2
fperez,20120,1535,1
minrk,20120,1536,0
RFDAJE,20120,1536,11
fperez,20120,1536,22
fperez,20120,1537,12002220022
minrk,20120,1537,0222
takluyver,20120,1537,22
minrk,20131,1537,222
takluyver,20131,1537,0
fperez,20120,1538,1
minrk,20120,1538,2
minrk,20120,1539,0
ellisonbg,20120,1540,2
jankatins,20130,1540,1
magican,20130,1540,1
Carreau,20131,1540,2221
ellisonbg,20131,1540,22000
minrk,20131,1540,22222
juhasch,20131,1540,0
takluyver,20131,1540,02
ivanov,20131,1540,2
takluyver,20120,1542,222
fperez,20120,1542,2
ivanov,20120,1542,2
minrk,20120,1542,2
fperez,20120,1543,20020012
ellisonbg,20120,1543,202221
cschin,20120,1543,2022
ctb,20120,1543,20211212
minrk,20120,1543,222
takluyver,20120,1543,0
ellisonbg,20120,1544,1
fperez,20120,1546,1
ghost,20120,1547,1
ellisonbg,20140,1547,21
michaelaye,20140,1547,2
takluyver,20160,1547,2
michaelaye,20160,1547,1
minrk,20120,1548,22222022
fperez,20120,1548,2211
pv,20120,1549,2
takluyver,20120,1549,22
feuermelder,20120,1549,2
fperez,20120,1549,2
orodbhen,20131,1549,20
takluyver,20131,1549,22
gojomo,20151,1549,2
szeitlin,20161,1549,2
jstenar,20120,1550,2
minrk,20120,1550,2
minrk,20120,1551,2
ihnorton,20131,1551,2
ArcTanSusan,20131,1551,2
minrk,20131,1551,1
minrk,20120,1553,2
fperez,20120,1553,21
ctb,20120,1553,2
cschin,20120,1553,0
hmeine,20120,1553,0
EnricoGiampieri,20120,1554,002
takluyver,20120,1554,022
bfroehle,20120,1555,2
ivanov,20131,1555,2
immerrr,20140,1555,2
fperez,20120,1556,1
ivanov,20120,1557,2
minrk,20120,1557,2
minrk,20120,1558,1
jenshnielsen,20120,1558,1
fperez,20120,1559,1
fperez,20120,1560,12
ellisonbg,20120,1562,020
fperez,20120,1562,0202
rkern,20120,1562,2
Carreau,20120,1562,222
ellisonbg,20120,1563,11
minrk,20120,1563,2
Carreau,20120,1563,2
fperez,20120,1563,0
minrk,20120,1564,02
ivanov,20120,1564,2
fperez,20120,1565,1
takluyver,20120,1566,222
andrewgohlk,20120,1566,111
minrk,20120,1567,1222221
tkf,20120,1567,12122
jdmarch,20120,1569,2221
mdboom,20120,1569,2
punchagan,20120,1569,11
fperez,20120,1569,2
Carreau,20120,1570,0
minrk,20120,1570,2
takluyver,20120,1571,2
alexlouden,20130,1572,2
jdmarch,20120,1573,2
prabhuramachandran,20120,1573,21
takluyver,20120,1573,22
fperez,20120,1573,1
fperez,20120,1574,2
minrk,20120,1575,220022
tkf,20120,1575,02200
ellisonbg,20120,1576,2
invisibleroads,20120,1577,222
ellisonbg,20120,1577,2
Carreau,20120,1577,2
ellisonbg,20140,1578,2
damianavila,20131,1579,2
sjobeek,20140,1579,1
joelmo,20141,1579,22
bollwyvl,20141,1579,0
Carreau,20151,1579,2
alport,20121,1580,22
Carreau,20121,1580,22
astrofrog,20130,1580,21
Carreau,20130,1580,222102
gotgenes,20130,1580,22110
Carreau,20131,1580,2
minrk,20141,1580,2
jason-s,20150,1581,2
takluyver,20150,1581,0
damianavila,20131,1582,20
minrk,20131,1582,2
moorepants,20131,1582,2
Carreau,20140,1582,0
nealmcb,20150,1582,2
adelriosantiago,20171,1582,0
tkf,20120,1583,12212
Carreau,20120,1583,20
ellisonbg,20120,1583,1000
minrk,20131,1584,2
ellisonbg,20140,1584,2
minrk,20130,1585,2
ellisonbg,20130,1585,2
ellisonbg,20120,1586,22
minrk,20120,1586,21
minrk,20131,1587,2
fperez,20120,1588,2221
thomir,20120,1588,1112
takluyver,20120,1588,222
minrk,20120,1589,202022222
cdeil,20120,1589,02222211
takluyver,20120,1589,222
fperez,20120,1589,21
fperez,20120,1590,2
andrewgohlk,20120,1590,1
takluyver,20120,1591,2
andrewgohlk,20120,1591,2
stonebig,20131,1591,22
takluyver,20131,1591,22
fperez,20120,1592,20122
njwilson23,20120,1592,2
Carreau,20120,1592,2
minrk,20120,1592,02
fperez,20120,1593,2
ellisonbg,20120,1593,0
minrk,20120,1593,21
takluyver,20120,1593,2
minrk,20120,1594,1
fperez,20120,1595,1
fperez,20120,1596,1
takluyver,20120,1596,1
minrk,20120,1598,0
fperez,20120,1598,22
juliantaylor,20120,1599,2
takluyver,20120,1599,12
fperez,20120,1599,11
minrk,20120,1600,1
tkf,20120,1601,2201
minrk,20120,1601,002
fperez,20120,1602,1
juliantaylor,20120,1602,2
takluyver,20120,1602,2
minrk,20120,1603,2
takluyver,20120,1603,1
fperez,20120,1603,1
tomspur,20120,1604,2
takluyver,20120,1604,2
fperez,20120,1604,1
minrk,20120,1605,1
fperez,20120,1606,22201
Carreau,20120,1606,220220
minrk,20120,1606,22020
takluyver,20120,1606,022222002222
ellisonbg,20120,1606,22
fperez,20120,1607,021
minrk,20120,1607,22
fperez,20120,1608,12
fperez,20120,1609,222211222
minrk,20120,1609,022201222
fperez,20120,1610,22
ellisonbg,20120,1610,22222
krishnakumar85,20120,1610,0
dzderic,20120,1610,2
Carreau,20120,1610,22
minrk,20120,1611,12
takluyver,20120,1611,20
jstenar,20120,1611,2
ellisonbg,20120,1611,02
fperez,20120,1611,12202
fperez,20120,1612,222022
dwf,20120,1612,20
jdh2358,20120,1612,222
fperez,20120,1613,01
minrk,20120,1613,0
minrk,20120,1614,012
Carreau,20120,1614,02
fperez,20120,1615,01111
minrk,20120,1615,2
dwf,20120,1615,1
ellisonbg,20120,1615,1
minrk,20120,1616,11210
Carreau,20120,1616,0111
takluyver,20120,1617,00
lebigot,20120,1617,1
fperez,20120,1618,2
juliantaylor,20120,1618,2
fperez,20120,1619,1
ivanov,20120,1619,2
fperez,20120,1620,1121
minrk,20120,1620,2122
fperez,20120,1621,01111
ivanov,20120,1621,221
minrk,20120,1621,02
highlando,20130,1621,1
takluyver,20120,1622,2
eelsirhc,20120,1623,21
ivanov,20120,1623,2
takluyver,20120,1623,122
fperez,20120,1624,122
takluyver,20120,1624,11
fperez,20120,1625,1
minrk,20120,1626,2
fperez,20120,1626,21
takluyver,20120,1626,0
fperez,20120,1627,221
minrk,20120,1627,22
fperez,20120,1628,2
jdmarch,20120,1628,0
fperez,20120,1629,1
fperez,20120,1630,11
takluyver,20120,1630,22220
minrk,20120,1630,222222222222222022
ellisonbg,20120,1630,22222
fperez,20120,1631,11
jdmarch,20120,1631,2
fperez,20120,1632,02
takluyver,20120,1632,22
jdmarch,20120,1632,2002
mwiebe,20120,1632,22
minrk,20120,1632,012211
jstenar,20120,1632,21
fperez,20120,1633,111
jdmarch,20120,1633,2222
takluyver,20120,1633,1111
fperez,20120,1634,1021
minrk,20120,1634,12202
fperez,20120,1635,2221
jstenar,20120,1635,0
ivanov,20120,1635,2
minrk,20120,1635,222
fperez,20120,1636,0
takluyver,20120,1636,2
takluyver,20120,1637,1
rustyrazorblade,20120,1638,22
minrk,20120,1639,020
fperez,20120,1639,00
ivanov,20161,1639,2
fperez,20120,1640,1111
minrk,20120,1640,101
minrk,20120,1641,22
wasade,20120,1641,1
takluyver,20120,1641,2
fperez,20120,1642,21221
minrk,20120,1642,221
minrk,20120,1643,222
Carreau,20120,1643,21
jdmarch,20120,1644,221
minrk,20120,1644,102
fperez,20120,1644,1202
ivanov,20120,1644,0
bfroehle,20120,1645,2
fperez,20120,1645,1
takluyver,20120,1645,2
minrk,20120,1646,222
kaazoo,20120,1646,1
minrk,20120,1647,2222221
kaazoo,20120,1647,021
fperez,20120,1648,1
yoavram,20130,1648,22
Carreau,20130,1648,1
ellisonbg,20130,1648,2222
andrewgiessel,20130,1648,2
yuvipanda,20160,1648,2
fperez,20120,1649,1
fperez,20120,1650,2
minrk,20120,1651,1
fperez,20120,1652,1
fperez,20120,1653,22
minrk,20120,1653,22
Carreau,20120,1654,02
daf,20120,1654,022012
minrk,20120,1654,2022
grzn,20120,1654,2
fperez,20120,1654,22
takluyver,20121,1654,001
daf,20121,1654,202
bfroehle,20121,1654,2
Carreau,20121,1654,22
ellisonbg,20130,1654,22
daf,20130,1654,0
Carreau,20120,1655,0
tkf,20120,1655,0202211
fperez,20120,1655,02002000
takluyver,20120,1655,022
jenshnielsen,20120,1656,2
fperez,20120,1657,11
fperez,20120,1658,1
Carreau,20120,1658,2222
ellisonbg,20120,1658,22
mdboom,20120,1659,21
jasongrout,20120,1659,1
minrk,20120,1659,2211220
takluyver,20120,1659,20
takluyver,20120,1660,2
bfroehle,20120,1660,2
minrk,20120,1661,2
mrshu,20121,1661,1
takluyver,20130,1661,2222
mrshu,20130,1661,111
minrk,20120,1662,21
bfroehle,20120,1662,2
minrk,20120,1663,2022
Carreau,20120,1663,0
ellisonbg,20120,1663,202
fperez,20120,1663,2
minrk,20120,1664,1
fperez,20120,1665,2
westurner,20131,1665,21
minrk,20120,1666,22
Krastanov,20120,1666,1
minrk,20120,1667,2
minrk,20120,1668,2
minrk,20120,1669,2
jenshnielsen,20120,1669,1
Carreau,20120,1670,2
fperez,20120,1670,21
takluyver,20120,1670,12
minrk,20120,1671,12
takluyver,20120,1671,2
takluyver,20130,1671,222222
minrk,20130,1671,11
takluyver,20120,1672,22
fperez,20120,1672,1
takluyver,20120,1673,2
ilonajulczuk,20140,1673,12
takluyver,20140,1673,22
Carreau,20120,1674,1
mdboom,20120,1674,20120
minrk,20120,1674,1222220221
takluyver,20120,1674,000000
ellisonbg,20120,1674,2220222
fperez,20120,1675,21
minrk,20120,1675,20
Krastanov,20120,1675,22
cdeil,20121,1675,2
Carreau,20121,1675,0
jseabold,20130,1675,2
minrk,20130,1675,2
paulgb,20131,1675,2
minrk,20120,1676,2
Carreau,20120,1676,2222
minrk,20120,1677,202
fperez,20120,1677,021
ivanov,20120,1677,22
antonelepfl,20171,1677,11
takluyver,20171,1677,2
felixhummel,20180,1677,2
ivanov,20120,1678,220
fperez,20120,1678,02
takluyver,20120,1678,2
bfroehle,20121,1679,22
fperez,20120,1680,1
takluyver,20131,1680,22
minrk,20131,1680,2
ivanov,20120,1681,212021
fperez,20120,1681,2
takluyver,20120,1681,210
minrk,20120,1681,12
SamuelDeleglise,20141,1681,11
takluyver,20141,1681,22
minrk,20120,1682,2
endolith,20120,1682,2
rkern,20120,1682,2
minrk,20120,1683,2
takluyver,20120,1684,2
takluyver,20120,1685,200222022220022
minrk,20120,1685,22121101201
Carreau,20120,1686,2
punchagan,20120,1686,2
takluyver,20120,1687,1
minrk,20120,1688,2022
jstenar,20120,1688,202
fperez,20120,1688,221021
takluyver,20120,1688,222
jstenar,20121,1688,2
minrk,20120,1689,221
bfroehle,20120,1689,22
takluyver,20120,1690,222222222
fperez,20120,1692,2
ethanwhite,20121,1692,0
Carreau,20121,1692,202
cdeil,20121,1692,1
houshuang,20121,1692,20
ellisonbg,20121,1692,2
magican,20130,1692,22
jankatins,20130,1692,20
minrk,20130,1692,2
RKBK,20130,1692,011
Carreau,20130,1692,000
jdavidheiser,20140,1692,00
arogozhnikov,20140,1692,21
chiwhalee,20140,1692,2
metakermit,20140,1692,1
minrk,20120,1693,21
bfroehle,20120,1693,0
minrk,20120,1694,1
jenshnielsen,20120,1694,2
Carreau,20120,1694,1
juliantaylor,20120,1695,22
takluyver,20120,1695,0122
bfroehle,20120,1695,12
fperez,20120,1696,1
Carreau,20120,1696,22
ellisonbg,20120,1697,22
minrk,20120,1697,22222
cschin,20120,1697,1
Carreau,20120,1697,20
jasongrout,20120,1697,212
piti118,20120,1698,2
Carreau,20120,1698,2
takluyver,20120,1699,2
minrk,20120,1699,2
takluyver,20130,1699,22
minrk,20130,1699,12
jasongrout,20120,1700,222202200022
minrk,20120,1700,2202
ellisonbg,20120,1700,010000
fperez,20120,1701,1
minrk,20120,1701,2
takluyver,20120,1701,2
invisibleroads,20120,1701,1
fperez,20120,1702,20121
takluyver,20120,1702,22
ellisonbg,20120,1702,2
minrk,20120,1702,2
priyanksh,20121,1702,22222
Carreau,20121,1702,02
ellisonbg,20121,1702,0002
ellisonbg,20130,1702,2
Zsailer,20131,1702,2
ellisonbg,20131,1702,2
ArcTanSusan,20131,1702,2
ellisonbg,20140,1702,2
sheridp,20140,1702,1
minrk,20141,1702,2
takluyver,20120,1703,22
minrk,20120,1703,222
takluyver,20120,1704,22
fperez,20120,1705,012
Carreau,20120,1705,000020221
ellisonbg,20120,1705,000220020
minrk,20120,1705,2
takluyver,20120,1705,2
takluyver,20120,1706,22
minrk,20120,1706,1
bfroehle,20120,1707,222222
takluyver,20120,1707,22
minrk,20120,1707,0222221
minrk,20120,1708,2
jstenar,20120,1709,222
minrk,20120,1709,212
takluyver,20120,1709,22
fperez,20120,1710,1
ellisonbg,20120,1711,1221200222000002
Carreau,20120,1711,20102002
tkf,20120,1711,2
jasongrout,20120,1711,22
minrk,20120,1711,2
fperez,20120,1711,1
jenshnielsen,20120,1711,0
minrk,20120,1712,2
juliantaylor,20120,1712,2
bfroehle,20120,1713,2222
takluyver,20120,1713,121
takluyver,20120,1714,21
takluyver,20120,1715,22222222122220
jstenar,20120,1715,22222222200
fperez,20120,1715,21221
takluyver,20120,1716,22
fperez,20120,1716,1
fperez,20120,1717,20101
bfroehle,20120,1717,12
minrk,20120,1718,21222
minrk,20120,1719,2
kyzyl,20120,1719,0
crbates,20121,1719,0
ellisonbg,20120,1720,002020
crbates,20120,1720,20
minrk,20120,1720,2
fperez,20120,1720,0200000011
jasongrout,20120,1720,12
tkf,20120,1720,200002200
takluyver,20120,1722,1
jstenar,20120,1722,22
minrk,20120,1724,2
fperez,20120,1724,1
takluyver,20120,1725,1
minrk,20120,1726,2
fperez,20120,1726,1
minrk,20120,1727,22
takluyver,20120,1728,122
kghose,20120,1728,11
bfroehle,20120,1730,2
minrk,20131,1731,2
ellisonbg,20120,1732,00222222221
fperez,20120,1732,2100220201212
minrk,20120,1732,222
certik,20120,1732,2
takluyver,20120,1732,22
bfroehle,20120,1734,2
takluyver,20120,1734,0
jmiller515,20120,1734,1
minrk,20120,1734,2
robyoung,20140,1734,2
takluyver,20140,1734,2
takluyver,20120,1735,1
invisibleroads,20120,1735,1
takluyver,20120,1736,222
bfroehle,20120,1736,2
takluyver,20120,1737,22
minrk,20120,1737,2
ellisonbg,20120,1738,2
ellisonbg,20120,1739,2
fperez,20120,1739,110
jenshnielsen,20120,1739,2212
Carreau,20120,1739,22212
takluyver,20120,1739,2
jordens,20120,1740,222
minrk,20120,1740,2
ivanov,20140,1740,2
bfroehle,20120,1741,22
Carreau,20120,1741,2
takluyver,20120,1741,12
minrk,20120,1742,2
takluyver,20120,1742,12
ellisonbg,20120,1743,2
fperez,20120,1744,0
minrk,20150,1744,2
fperez,20120,1745,022
certik,20120,1745,2
minrk,20120,1745,2
takluyver,20120,1746,1
Carreau,20120,1746,02
fperez,20120,1746,2
ivanov,20120,1746,221
minrk,20120,1746,2
takluyver,20120,1747,22
ivanov,20120,1747,0
fperez,20120,1747,22
bfroehle,20121,1747,02
Carreau,20121,1747,22
takluyver,20120,1748,2222202221
minrk,20120,1748,1
fperez,20120,1748,11
minrk,20120,1749,22
fperez,20120,1749,2
invisibleroads,20120,1749,112
takluyver,20120,1750,2
bfroehle,20120,1750,222
fperez,20120,1750,2
invisibleroads,20120,1750,2
ellisonbg,20120,1750,02
minrk,20120,1751,2
ellisonbg,20120,1752,2
ellisonbg,20120,1753,1
fperez,20120,1754,1
minrk,20120,1755,22
fperez,20120,1755,1
takluyver,20120,1756,22
minrk,20120,1756,02
minrk,20120,1757,2
takluyver,20120,1758,202
Carreau,20120,1758,21
fperez,20120,1758,001
Carreau,20120,1759,20
fperez,20120,1759,11
minrk,20121,1760,2
stevenJohnson,20120,1761,22
minrk,20120,1761,20201
jasongrout,20120,1761,21
takluyver,20120,1761,2
fperez,20120,1761,22
takluyver,20120,1762,21
minrk,20120,1762,22
fperez,20120,1762,1
jdmarch,20120,1763,2
ellisonbg,20120,1763,1
minrk,20120,1764,20
wesm,20120,1764,2
takluyver,20120,1765,1
fperez,20120,1765,1
minrk,20120,1766,2
fperez,20120,1766,0
takluyver,20120,1766,2
asmeurer,20120,1767,0
Carreau,20120,1767,222
ellisonbg,20120,1767,2
fperez,20120,1767,2
ellisonbg,20120,1768,222222
fperez,20120,1768,212202222100
minrk,20120,1768,222022012220
fperez,20120,1769,1
fperez,20120,1770,11120022202221
ellisonbg,20120,1770,222222221
minrk,20120,1770,22
takluyver,20120,1771,1
fperez,20120,1771,1
Carreau,20120,1772,2
minrk,20120,1772,2
minrk,20120,1773,2221
asmeurer,20120,1773,22002
Carreau,20120,1774,21
jenshnielsen,20120,1774,2
fperez,20120,1774,12
fperez,20120,1775,1202
takluyver,20120,1775,22
minrk,20120,1775,22
takluyver,20120,1776,2202
Carreau,20120,1776,022222
fperez,20120,1777,2
buzmakov,20120,1777,2
takluyver,20120,1777,22
fperez,20120,1779,1
fperez,20120,1780,22222212222012020022
jonathan-taylor,20120,1780,222122
jorisvandenbossche,20120,1780,0200
bfroehle,20120,1781,2
takluyver,20120,1782,2
Carreau,20120,1782,2122
fperez,20120,1783,121
Carreau,20120,1783,2
fperez,20120,1784,21
takluyver,20120,1785,0
minrk,20120,1786,2
takluyver,20120,1788,20
ernop,20120,1788,2
fperez,20120,1788,2
timo,20120,1789,2
takluyver,20120,1789,20
fperez,20120,1789,12
takluyver,20130,1789,2
Carreau,20120,1790,1220
ellisonbg,20120,1790,1222
ak3n,20120,1790,222
fperez,20120,1791,21
fperez,20120,1792,21
minrk,20120,1793,221
fperez,20120,1793,1
fperez,20120,1794,11
ellisonbg,20120,1794,2
rkern,20120,1794,2
minrk,20120,1794,2
jcrben,20161,1794,0
minrk,20161,1794,1
fperez,20120,1795,0
fperez,20120,1796,22
fperez,20120,1797,1
minrk,20120,1798,21
timo,20120,1798,1
fperez,20120,1799,2122
takluyver,20120,1799,2
bfroehle,20120,1799,22
ellisonbg,20120,1800,1
takluyver,20120,1800,2
Carreau,20120,1800,022
minrk,20120,1801,2
Carreau,20171,1801,11
takluyver,20120,1802,2
fperez,20120,1802,2
thisch,20120,1803,22
dhirschfeld,20120,1804,00
Carreau,20120,1804,0
takluyver,20120,1804,0
takluyver,20120,1805,1
fperez,20120,1805,1
fperez,20120,1806,2
Carreau,20120,1806,2
fperez,20120,1807,22
ellisonbg,20120,1807,1
minrk,20120,1807,2
ellisonbg,20120,1808,22
Carreau,20120,1808,2
fperez,20120,1808,2
minrk,20120,1809,221
fperez,20120,1809,22
jstenar,20120,1809,2
minrk,20120,1810,2
jstenar,20120,1810,2
fperez,20120,1810,1
fperez,20120,1811,221
minrk,20120,1811,2
fperez,20120,1812,2
thisch,20120,1812,22
minrk,20120,1812,2
ellisonbg,20120,1812,2
fperez,20120,1813,1
takluyver,20120,1813,2
bfroehle,20120,1814,22
takluyver,20120,1814,00
steverweber,20120,1814,20
Carreau,20121,1814,2
steverweber,20121,1814,22
bfroehle,20121,1814,22
bfroehle,20130,1814,2
TheChymera,20131,1814,22
minrk,20131,1814,222
Carreau,20131,1814,2
jakobgager,20131,1814,2
ellisonbg,20120,1815,2
Carreau,20120,1815,02
minrk,20120,1815,22
minrk,20120,1816,1
ellisonbg,20120,1816,2
bfroehle,20120,1817,22
ellisonbg,20120,1817,2
jonathan-taylor,20120,1818,2
ellisonbg,20120,1818,2
minrk,20120,1819,1
thisch,20120,1819,2
ellisonbg,20120,1820,12
minrk,20120,1820,1
takluyver,20120,1821,2
minrk,20120,1821,12
fperez,20120,1821,2
ellisonbg,20120,1821,22
fperez,20120,1822,22
ellisonbg,20120,1822,2222
minrk,20120,1822,21
minrk,20120,1823,0
takluyver,20120,1823,2
tmbdev,20120,1823,00
mforbes,20141,1823,2
minrk,20141,1823,0
ellisonbg,20120,1825,0000222200
minrk,20120,1825,02000022002200222
fperez,20120,1825,120
amir-f,20120,1826,2
devdave,20130,1826,2
minrk,20120,1827,2
fperez,20120,1827,2
takluyver,20120,1827,2
takluyver,20120,1828,1
Carreau,20120,1828,22
Carreau,20120,1829,22
ellisonbg,20120,1829,22
minrk,20120,1830,2
fperez,20120,1830,1
fperez,20120,1831,2220202
takluyver,20120,1831,0002
steverweber,20120,1831,2001
minrk,20121,1831,22
fperez,20121,1831,2022
minrk,20120,1832,22222002
fperez,20120,1832,100
ellisonbg,20120,1832,12022222222002
Carreau,20120,1832,2
takluyver,20120,1832,2
mcelrath,20120,1832,202
Carreau,20120,1833,2022
minrk,20120,1833,20
fperez,20120,1833,01
minrk,20120,1834,02
kaazoo,20120,1834,22
fperez,20120,1834,2
bfroehle,20120,1835,2
EntilZha,20120,1835,1
fperez,20120,1836,2022
minrk,20120,1837,22
fperez,20120,1837,222
fperez,20120,1838,20
juliantaylor,20120,1838,2
takluyver,20120,1838,2
takluyver,20120,1839,201
juliantaylor,20120,1839,2
minrk,20120,1839,2
tomspur,20120,1839,2
fperez,20120,1840,2
Carreau,20120,1841,2200
fperez,20120,1841,121
minrk,20120,1841,2
ellisonbg,20120,1841,2
minrk,20120,1842,222
kaazoo,20120,1842,2
mcelrath,20120,1843,0
minrk,20120,1844,02
mcelrath,20120,1844,10
ptwobrussell,20131,1844,2
ellisonbg,20140,1844,2
takluyver,20120,1845,1
fperez,20120,1845,11112
ellisonbg,20120,1845,2
tkf,20120,1845,22
fperez,20120,1846,2
fperez,20120,1847,2222
kaazoo,20120,1848,2
stefanv,20120,1849,22122222
