name,year_week,issue_num,label
mrdoob,20136,2954,2
reddozen,201312,2954,2
crobi,201313,2954,2
reddozen,201313,2954,2
lukyer,201313,2954,1
crobi,201316,2954,2
arcanis,201320,2954,2
crobi,201320,2954,2
crobi,201428,2954,22
mrdoob,201428,2954,2
lukyer,201428,2954,0
reddozen,201428,2954,0
luckyllama,20136,2963,0
K1ll3rF0x,20136,2963,2
crobi,201317,2963,2
finervision,201345,2963,2
crobi,201345,2963,0
Mugen87,201737,2963,2
mrdoob,20134,2969,02
gero3,20134,2969,2
0xor1,20134,2969,021
jkeveren,201725,2969,2
bhouston,20136,3018,222011
WestLangley,20136,3018,1
gero3,20136,3018,2
sole,20136,3018,022
mrdoob,20136,3018,222
zz85,20136,3018,0
mrdoob,20136,3032,2
eXacto,20136,3032,2
chmp,201322,3032,2
eveningkid,201817,3032,2
maxogden,20136,3041,0
mattdesl,20153,3041,2
shelbyspeegle,20187,3041,2
donmccurdy,20187,3041,1
mrdoob,20138,3102,021
zz85,20138,3102,020
evillemez,20138,3102,02
bhouston,20138,3102,22200
WestLangley,20138,3102,2
PaulTondeur,201343,3102,101
bhouston,201343,3102,20
SpainTrain,201343,3102,2
PaulTondeur,201344,3102,012
mrdoob,201344,3102,2
bhouston,201344,3102,0
SpainTrain,201344,3102,2
trusktr,201536,3102,1
ghost,201610,3102,2
mrdoob,201610,3102,2
ghost,201611,3102,1
bhouston,20138,3116,2220
wizgrav,20138,3116,222022
zz85,20138,3116,0
mrdoob,20138,3116,2
crobi,201311,3187,0
mohamed--abdel-maksoud,201323,3187,1
crobi,201323,3187,2
makc,201530,3187,22
titansoftime,201530,3187,2
mrdoob,201312,3223,1
deethee,201313,3223,0022
zz85,201313,3223,2
mrdoob,201313,3223,2
mrdoob,201349,3223,2
kevanstannard,201710,3223,2
bhouston,201315,3306,22
wivlaro,201317,3355,2
alienlifeform,201431,3355,211
wivlaro,201431,3355,21
kishore25kumar,201613,3355,0
ua4192,201736,3355,0
mrdoob,201317,3368,222
wysnan-wushuangqi,201317,3368,1
zwollander,201340,3368,2
mrdoob,201340,3368,2
Ganesh2,201342,3368,1
WestLangley,201342,3368,2
makc,201345,3368,2
mrdoob,201345,3368,1
makc,201346,3368,222
mrdoob,201346,3368,1
rashinema,201444,3368,2
RajatParihar17,201816,3368,2
Mugen87,201816,3368,2
WestLangley,201317,3386,2200102
timo22345,201317,3386,100022212200
leonbloy,201317,3386,2
nicholaswmin,201317,3386,22
obidobi,201317,3386,200
obidobi,201318,3386,0
zz85,201318,3386,0
timo22345,201318,3386,012
bhouston,201318,3397,2
WestLangley,201318,3401,02
bhouston,201318,3401,1022
mrdoob,201318,3401,022
mrdoob,201318,3403,222
bhouston,201318,3403,2
bhouston,201318,3420,22221
gero3,201318,3420,00
mrdoob,201318,3420,220
bhouston,201320,3420,2
mrdoob,201322,3420,2
bhouston,20169,3420,2
gero3,201319,3442,2
mrdoob,201319,3442,1
mrdoob,201322,3442,21
arodic,201322,3442,2
albertopm9,201332,3442,1
bhouston,20169,3442,2
mrdoob,201319,3453,2
L-WindRider,201728,3453,1
mrdoob,201320,3490,22
holoduke,201320,3490,1
holoduke,201321,3490,2
WestLangley,201321,3490,2
Popov72,201321,3490,2
Edassap,201848,3490,2
donmccurdy,201848,3490,2
Mugen87,201848,3491,2
mrdoob,201321,3510,2
donmccurdy,20182,3510,1
mrdoob,201326,3600,22
jamespacileo,201326,3600,22
gero3,201326,3600,2
oberstet,201346,3600,2
mrdoob,201346,3600,2
yuhong,201414,3600,2
makc,201625,3600,2
makc,20176,3600,2
arodic,201330,3662,2
buffaly,201330,3662,02222222212111
mrdoob,201330,3662,22222
GuyGood,201330,3662,0
WestLangley,201330,3662,02
stephomi,201330,3662,20
StephenHopkins,201331,3662,2222
bsenftner,201331,3662,2
mrdoob,201330,3670,2
GuyGood,201330,3670,1
GuyGood,201333,3670,1111
WestLangley,201333,3670,22
zz85,201333,3670,2
bartmcleod,20171,3670,21
WestLangley,20171,3670,2
bartmcleod,20172,3670,2
bartmcleod,20175,3670,2220
WestLangley,20175,3670,0
GuyGood,20175,3670,2
bartmcleod,20177,3670,2
danidr,20181,3670,111
bartmcleod,20181,3670,21
WestLangley,20181,3670,02
Ni55aN,20184,3670,2
bartmcleod,20184,3670,1
Ni55aN,20185,3670,2
mrdoob,201330,3683,2
thekonz,201330,3683,2
DavidSouther,201330,3683,1
t-oster,201613,3683,01
mrdoob,201613,3683,22
lahiru1991,201651,3683,1
Carrin-Hjr,201821,3683,2
mrdoob,201332,3736,2
rastafermo,201332,3736,22
mypuem,201332,3736,2
rastafermo,201333,3736,2
Mugen87,201714,3736,220
rastafermo,201714,3736,1
mypuem,201714,3736,1
mrdoob,201334,3772,2
liubgithub,20178,3772,1
peterderivaz,201334,3803,2
crobi,201335,3803,2
mrdoob,201336,3803,2
mrdoob,20189,3803,2
Mugen87,20189,3803,20
peterderivaz,201810,3803,2
Mugen87,201810,3803,1
arodic,201336,3848,2
danielribeiro,201336,3848,22
mokra,201336,3848,222
mrdoob,201337,3848,222
WestLangley,201337,3848,2222
mokra,201337,3848,02
WestLangley,201718,3848,2
PWhiddy,201821,3848,222
mrdoob,201821,3848,22
WestLangley,201337,3856,2
danielribeiro,201337,3856,1
stemkoski,201337,3856,12
mrdoob,201337,3856,11
Slayvin,201337,3856,10
MiiBond,201337,3856,0
mrdoob,201338,3856,2
Slayvin,201338,3856,1
MKHenson,201338,3856,1
Digitoxin,201338,3856,1
zz85,201338,3856,2
brokedRobot,201338,3856,1
mrdoob,201339,3856,1
Slayvin,201339,3856,2
brokedRobot,201339,3856,1
s9k,201349,3856,2
jbouny,201349,3856,21
mrdoob,201349,3856,1
zz85,201350,3856,12
MKHenson,201351,3856,1
zz85,20141,3856,0
brokedRobot,20141,3856,0
MiiBond,20141,3856,1
zz85,20142,3856,0
mrdoob,20182,3856,2
WestLangley,201337,3865,2
MichaelHazani,201613,3865,1
mrdoob,201337,3867,2
jbnj,201337,3867,2
jackrugile,201723,3867,21
WestLangley,201723,3867,22
Mugen87,20185,3886,2
WestLangley,201339,3897,2
mrdoob,201339,3897,1
WestLangley,201346,3897,2
hjbortol,201722,3897,02
mrdoob,201722,3897,2
eric-wieser,201722,3897,0
WestLangley,201722,3897,2
mrdoob,201340,3937,222
gulptranslation,201340,3937,1212
crobi,201340,3937,20
darryllehmann,201340,3937,2
gulptranslation,201341,3937,10122
darryllehmann,201341,3937,2
suddenheroes,201341,3937,2
gulptranslation,201342,3937,2
foobarbecue,201416,4051,2
donmccurdy,20193,4051,2
WestLangley,201345,4069,11
zz85,201345,4069,22
mrdoob,201345,4069,1
zz85,201346,4069,1222
mrdoob,201346,4069,2
zz85,201347,4069,221222
mrdoob,201347,4069,1
WestLangley,201347,4069,12
zz85,201349,4069,22
WestLangley,201349,4069,21
gregtatum,201349,4069,1
martinleopold,20166,4069,1
Sage-Brezinsky,201833,4069,2
mattdesl,201345,4073,0
ghost,201345,4073,022
gero3,201345,4073,20
lizhanhui,20173,4073,0
ghost,20174,4073,0
WestLangley,201346,4118,2
Mugen87,201810,4135,2
Doidel,201348,4155,2
mrdoob,201349,4155,22
Doidel,201349,4155,1
robhawkes,201538,4155,2
arcanis,201553,4155,0
FreakTheMighty,20162,4155,2
arcanis,20162,4155,2
mrdoob,201810,4155,2
Mugen87,201814,4179,2
Mugen87,201815,4179,2
ghost,201350,4207,2
kayomarz,201350,4207,2
mrdoob,201350,4207,2
kayomarz,201351,4207,2
mrdoob,201351,4207,1
kayomarz,20146,4207,2
Mugen87,201822,4207,2
looeee,201650,4209,2
gero3,201352,4248,1
mrdoob,201352,4248,1
gregtatum,201415,4248,022
mrdoob,201415,4248,1
kumavis,201415,4248,2
repsac,201415,4248,1
SET001,201531,4248,2
benaadams,201531,4248,2
lukehorvat,201739,4248,2
mrdoob,201740,4248,2
lukehorvat,201740,4248,2
looeee,201740,4248,2
satori99,201740,4248,2
donmccurdy,201752,4248,2
Mugen87,201752,4248,2
bhouston,20141,4256,222
WestLangley,20141,4256,220
mrdoob,20141,4256,1
WestLangley,201815,4256,2
mrdoob,20141,4259,2
tmdeft,201514,4259,2
mrdoob,201514,4259,1
Mugen87,201714,4259,2
WestLangley,20141,4261,12220
bhouston,20141,4261,02
mrdoob,20141,4261,22
ghost,20141,4261,0
gero3,20141,4261,2
bhouston,20169,4261,2
mrdoob,20144,4315,2
echteinfachtv,20144,4324,2
toughrogrammer,201440,4324,2
Pfeifenjoy,201553,4324,2
q2apro,201726,4324,2
hiteshsahu,201847,4324,2
mrdoob,20144,4327,21
WestLangley,20144,4327,2
echteinfachtv,20144,4327,2222
jeum,20144,4327,2
q2apro,201528,4327,2
WestLangley,201528,4327,2
charlesfleche,201649,4327,2
iotarin,201849,4327,2
mrdoob,20144,4328,0
movAX13h,20185,4328,2
rohan-deshpande,201443,4371,0
mrdoob,201443,4371,2
Mugen87,201739,4371,2
crobi,20147,4397,2
bhouston,20147,4397,0
benbro,20147,4397,22
mrdoob,20147,4397,22
antont,20149,4397,1
donmccurdy,201746,4397,2
mrdoob,20147,4429,22
ricserje,20147,4429,12
zz85,201418,4429,222221
ricserje,201418,4429,1
christopherreay,201628,4429,2
mrdoob,20189,4429,2
mrdoob,20147,4434,1
Usnul,20147,4434,2
zz85,20148,4434,1
Usnul,20148,4434,1
Doidel,20154,4434,2
novalain,201819,4434,2
MEBoo,201846,4434,2
mrdoob,201848,4434,2
mrdoob,20149,4503,2
WestLangley,20149,4503,2
Mugen87,201733,4503,2
WestLangley,20149,4513,2222
mrdoob,20149,4513,21
ekatzenstein,20149,4513,11211
koseki,20177,4513,21
WestLangley,20177,4513,22
koseki,20178,4513,11
WestLangley,20178,4513,2
WestLangley,201413,4602,2
mrdoob,201414,4602,2
dubejf,201530,4602,2
stilllife00,201611,4602,2
stilllife00,201622,4602,2
no-wa-ke,20175,4602,2
George35mk,201815,4602,2
kumavis,201413,4609,2122
mrdoob,201413,4609,2
mrdoob,201414,4609,22
kumavis,201414,4609,2
AndrewRayCode,201534,4609,0
ianpaschal,201647,4609,02
mrdoob,201647,4609,2
mrdoob,201648,4609,2
Mugen87,20187,4609,2
Doidel,201415,4661,12
WestLangley,201415,4661,2
mrdoob,201415,4661,1
bottleofwater,201543,4661,0
mrdoob,201810,4661,2
Mugen87,201726,4709,2
WestLangley,201417,4715,0
mrdoob,201417,4715,0
insominx,201417,4715,2
WestLangley,201719,4715,2
mrdoob,201418,4745,2
jahting,201425,4745,2
mrdoob,201425,4745,2
Mugen87,201834,4745,2
zz85,201418,4746,211102
mrdoob,201418,4746,1
erichlof,201418,4746,11
mrdoob,201418,4748,222
sgrif,201418,4748,2222122202
insominx,201418,4748,002222202
Mugen87,201715,4748,2
mrdoob,201418,4751,2
Mugen87,201813,4751,2
mrdoob,201813,4751,2
mrdoob,201418,4754,2
mrdoob,201419,4758,2
L-WindRider,201728,4758,1
mrdoob,201419,4762,2
kumavis,201419,4762,2
mrdoob,201420,4762,2
kumavis,201420,4762,1
mrdoob,201421,4762,20
Mugen87,20185,4762,2
mrdoob,201419,4770,0
kumavis,201419,4770,1
Mugen87,20183,4770,2
donmccurdy,20189,4770,2
mrdoob,201419,4788,2
donmccurdy,20172,4788,2
WestLangley,201420,4802,2
mrdoob,201420,4802,2
zz85,201420,4802,201
mikesherov,201420,4802,2
gero3,201426,4802,222
mrdoob,201426,4802,12
zz85,201427,4802,211
gero3,201427,4802,00222
mikesherov,201427,4802,212
mrdoob,201427,4802,2
mikesherov,201431,4802,2
makc,201431,4802,2
zz85,201432,4802,2
zz85,201452,4802,2
mrdoob,201547,4802,1
zz85,201547,4802,1
abelnation,201618,4802,2
WestLangley,201420,4813,20
tonnot,201420,4813,20210
repsac,201420,4813,2
mrdoob,201420,4813,2
mattdesl,201420,4813,2
Mugen87,201718,4813,2
satori99,201421,4834,2
mrdoob,201421,4834,222
Nimanf,201421,4834,1222
WestLangley,201421,4834,2
Gassepouille,201421,4834,0
bhouston,201421,4834,2
dubejf,201527,4834,0
dubejf,201529,4834,2
mrdoob,201529,4834,2
WestLangley,201529,4834,21
bhouston,201529,4834,0
greggman,201529,4834,0
mrdoob,201421,4849,1
alexan0308,201424,4849,2
Mugen87,201715,4849,2
astone282,201421,4857,22
WestLangley,201422,4857,2
WestLangley,201423,4875,2
chitluri-venkatesh,201836,4875,2
erichlof,201423,4880,222
WestLangley,201423,4880,2002
kswope,201423,4880,222
WestLangley,201815,4880,2
WestLangley,201423,4881,2
mofog,201423,4881,1
mrdoob,201423,4881,2
mofog,201424,4881,2
Mugen87,201714,4881,2
erichlof,201423,4883,0
gero3,201423,4883,2
